Date,Location,Unemployment Rate,Unemployment ('000s),Sector
2018-10,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2018-11,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2018-12,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-01,British Columbia,64.7,2.2,"Fishing, hunting and trapping"
2019-02,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-03,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-04,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-05,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-06,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-07,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-08,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-09,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-10,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-11,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2019-12,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-01,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-02,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-03,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-04,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-05,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-06,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-07,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-08,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-09,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-10,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-11,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2020-12,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-01,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-02,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-03,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-04,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-05,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-06,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-07,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-08,British Columbia,58.6,1.7,"Fishing, hunting and trapping"
2021-09,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-10,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-11,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2021-12,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-01,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-02,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-03,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-04,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-05,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-06,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-07,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-08,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-09,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-10,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-11,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2022-12,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-01,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-02,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-03,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-04,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-05,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-06,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-07,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-08,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-09,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-10,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-11,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-12,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2024-01,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2024-02,British Columbia,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2024-03,British Columbia,57.1,1.6,"Fishing, hunting and trapping"
2017-01,British Columbia,11.0,3.7,"Mining, quarrying, and oil and gas extraction"
2017-02,British Columbia,6.7,2.2,"Mining, quarrying, and oil and gas extraction"
2017-03,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-04,British Columbia,4.8,1.9,"Mining, quarrying, and oil and gas extraction"
2017-05,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-06,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-07,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-08,British Columbia,4.9,1.6,"Mining, quarrying, and oil and gas extraction"
2017-09,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-10,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-11,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-12,British Columbia,7.8,2.3,"Mining, quarrying, and oil and gas extraction"
2018-01,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-02,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-03,British Columbia,6.0,1.8,"Mining, quarrying, and oil and gas extraction"
2018-04,British Columbia,8.1,2.4,"Mining, quarrying, and oil and gas extraction"
2018-05,British Columbia,14.2,4.9,"Mining, quarrying, and oil and gas extraction"
2018-06,British Columbia,5.3,1.8,"Mining, quarrying, and oil and gas extraction"
2018-07,British Columbia,6.3,2.1,"Mining, quarrying, and oil and gas extraction"
2018-08,British Columbia,6.6,1.9,"Mining, quarrying, and oil and gas extraction"
2018-09,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-10,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-11,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-12,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-01,British Columbia,6.7,1.9,"Mining, quarrying, and oil and gas extraction"
2019-02,British Columbia,8.0,2.5,"Mining, quarrying, and oil and gas extraction"
2019-03,British Columbia,7.3,2.3,"Mining, quarrying, and oil and gas extraction"
2019-04,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-05,British Columbia,4.7,1.5,"Mining, quarrying, and oil and gas extraction"
2019-06,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-07,British Columbia,5.3,1.6,"Mining, quarrying, and oil and gas extraction"
2019-08,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-09,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-10,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-11,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-12,British Columbia,5.7,1.5,"Mining, quarrying, and oil and gas extraction"
2020-01,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-02,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-03,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-04,British Columbia,9.1,2.4,"Mining, quarrying, and oil and gas extraction"
2020-05,British Columbia,13.9,3.3,"Mining, quarrying, and oil and gas extraction"
2020-06,British Columbia,12.7,2.9,"Mining, quarrying, and oil and gas extraction"
2020-07,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-08,British Columbia,7.2,1.8,"Mining, quarrying, and oil and gas extraction"
2020-09,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-10,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-11,British Columbia,5.1,1.6,"Mining, quarrying, and oil and gas extraction"
2020-12,British Columbia,6.8,2.1,"Mining, quarrying, and oil and gas extraction"
2021-01,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-02,British Columbia,7.4,2.3,"Mining, quarrying, and oil and gas extraction"
2021-03,British Columbia,7.7,2.5,"Mining, quarrying, and oil and gas extraction"
2021-04,British Columbia,9.3,2.9,"Mining, quarrying, and oil and gas extraction"
2021-05,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-06,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-07,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-08,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-09,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-10,British Columbia,5.8,1.7,"Mining, quarrying, and oil and gas extraction"
2021-11,British Columbia,10.2,3.0,"Mining, quarrying, and oil and gas extraction"
2021-12,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-01,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-02,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-03,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-04,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-05,British Columbia,7.2,1.9,"Mining, quarrying, and oil and gas extraction"
2022-06,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-07,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-08,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-09,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-10,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-11,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-12,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-01,British Columbia,5.4,1.8,"Mining, quarrying, and oil and gas extraction"
2023-02,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-03,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-04,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-05,British Columbia,4.2,1.5,"Mining, quarrying, and oil and gas extraction"
2023-06,British Columbia,6.0,2.0,"Mining, quarrying, and oil and gas extraction"
2023-07,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-08,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-09,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-10,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-11,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-12,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2024-01,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2024-02,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2024-03,British Columbia,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
